MUVBOX_c221;referencia;teste
time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
0.0010540000000105465;0.212890625;0.04833984375;0.92822265625;1.04522705078125;5.16510009765625;1.6021728515625
0.003974999999996953;0.220703125;0.04638671875;0.92626953125;0.640869140625;5.74493408203125;1.51824951171875
0.00429300000001831;0.21337890625;0.05029296875;0.9306640625;0.63323974609375;5.0811767578125;4.08172607421875
0.005264000000011038;0.21728515625;0.0458984375;0.92236328125;0.885009765625;4.7149658203125;3.94439697265625
0.006671000000011418;0.2216796875;0.04931640625;0.92626953125;1.76239013671875;6.21795654296875;2.79998779296875
0.0080470000000048;0.22119140625;0.03955078125;0.92578125;0.9613037109375;5.950927734375;2.28118896484375
0.00846400000000358;0.21142578125;0.04248046875;0.9296875;-0.02288818359375;6.4239501953125;4.21142578125
0.00944100000000958;0.212890625;0.0400390625;0.921875;0.6103515625;4.547119140625;4.09698486328125
0.010491000000001804;0.21337890625;0.04833984375;0.923828125;1.0986328125;6.98089599609375;3.86810302734375
0.01154100000002245;0.21484375;0.04248046875;0.921875;1.13677978515625;5.51605224609375;2.60162353515625
0.012591000000014674;0.21142578125;0.03955078125;0.9228515625;1.07574462890625;6.29425048828125;3.39508056640625
0.013641000000006898;0.21826171875;0.03955078125;0.92333984375;0.48065185546875;6.21795654296875;3.02886962890625
0.014690999999999121;0.21630859375;0.04052734375;0.921875;0.335693359375;6.37054443359375;3.4027099609375
0.015742000000017242;0.21630859375;0.041015625;0.92333984375;0.81634521484375;6.6375732421875;4.21905517578125
0.01679800000002274;0.20751953125;0.0458984375;0.92333984375;1.97601318359375;6.55364990234375;3.6773681640625
0.017842999999999165;0.20947265625;0.03759765625;0.92138671875;1.89971923828125;7.46917724609375;1.45721435546875
0.018905000000017935;0.21337890625;0.03857421875;0.92626953125;1.434326171875;5.37109375;2.838134765625
0.019956000000007634;0.216796875;0.03369140625;0.91943359375;1.21307373046875;6.34765625;3.4942626953125
0.021000000000015007;0.20654296875;0.03515625;0.92138671875;1.71661376953125;5.24139404296875;3.997802734375
0.02205399999999713;0.2080078125;0.03173828125;0.92333984375;0.885009765625;6.14166259765625;1.88446044921875
0.023092000000019652;0.2060546875;0.0390625;0.9248046875;1.251220703125;5.97381591796875;3.59344482421875
0.024155000000007476;0.21044921875;0.03955078125;0.92822265625;0.6256103515625;5.7525634765625;4.60052490234375
0.025205999999997175;0.21044921875;0.03173828125;0.923828125;2.716064453125;6.5155029296875;3.5400390625
0.026244000000019696;0.2080078125;0.03759765625;0.927734375;2.90679931640625;4.84466552734375;4.17327880859375
0.027291000000019494;0.21142578125;0.037109375;0.9228515625;2.83050537109375;6.20269775390625;4.39453125
0.028341000000011718;0.20654296875;0.041015625;0.9248046875;2.86102294921875;4.52423095703125;3.11279296875
0.029391000000003942;0.212890625;0.03369140625;0.92626953125;2.46429443359375;6.0577392578125;4.23431396484375
0.030440999999996166;0.205078125;0.03271484375;0.927734375;3.265380859375;4.08935546875;4.40216064453125
0.03149100000001681;0.20947265625;0.0380859375;0.923828125;3.85284423828125;6.683349609375;3.96728515625
0.032541000000009035;0.201171875;0.03759765625;0.931640625;3.4027099609375;5.767822265625;4.8675537109375
0.033951999999999316;0.20556640625;0.033203125;0.9248046875;3.41796875;5.54656982421875;2.93731689453125
0.034645000000011805;0.2080078125;0.0322265625;0.92578125;3.01361083984375;5.01251220703125;2.38037109375
0.03569100000001413;0.21142578125;0.03857421875;0.9248046875;2.1209716796875;6.78253173828125;3.65447998046875
0.03674200000000383;0.2041015625;0.0341796875;0.92724609375;2.73895263671875;5.9356689453125;4.45556640625
0.037798000000009324;0.203125;0.0322265625;0.927734375;3.4942626953125;4.852294921875;4.08172607421875
0.039940999999998894;0.20361328125;0.033203125;0.927734375;3.16619873046875;4.60052490234375;4.17327880859375
