MUVBOX_c221;;vibracao fc 50 Hz scale 2 
time;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
0.00300199999992401;0.0048828125;0.00390625;0.97412109375;0.92315673828125;0.54931640625;1.80816650390625
0.00423200000000179;-0.0029296875;0.00537109375;0.9775390625;-0.762939453125;0.213623046875;2.3193359375
0.0066869999999426;-0.00341796875;0.00634765625;0.97314453125;-1.27410888671875;1.22833251953125;-0.86212158203125
0.00842899999997826;-0.00244140625;0.009765625;0.9638671875;-0.35858154296875;1.8463134765625;0.86212158203125
0.010489000000006854;-0.00146484375;0.00927734375;0.96044921875;-1.68609619140625;0.732421875;-1.0223388671875
0.012588999999934458;-0.0009765625;0.009765625;0.974609375;-0.90789794921875;-0.1983642578125;1.59454345703125
0.01468899999997575;-0.0068359375;0.0107421875;0.97021484375;-0.58746337890625;-0.29754638671875;-1.48773193359375
0.016797999999994317;0.00341796875;0.00927734375;0.96533203125;-0.78582763671875;0.83160400390625;-0.3814697265625
0.01890400000002046;-0.005859375;-0.00048828125;0.97265625;-0.762939453125;0.885009765625;-0.95367431640625
0.020999999999958163;0.0048828125;0.001953125;0.96240234375;-0.4425048828125;-0.3662109375;-0.3814697265625
0.023090000000024702;-0.001953125;0.0048828125;0.9580078125;0.885009765625;0.9765625;0.00762939453125
0.025204000000030646;-0.001953125;0.01025390625;0.96826171875;-0.61798095703125;0.17547607421875;-1.6021728515625
0.027288999999996122;0.00341796875;0.0068359375;0.96826171875;-0.29754638671875;-0.0152587890625;-0.41961669921875
0.029388999999923726;-0.001953125;0.0009765625;0.96240234375;-0.823974609375;-0.45013427734375;0.457763671875
0.03148899999996502;0.0;0.01806640625;0.9638671875;-0.03814697265625;-0.05340576171875;-0.31280517578125
0.03358900000000631;0.00341796875;0.0107421875;0.96875;-1.3580322265625;0.75531005859375;0.26702880859375
0.03568899999993391;0.00732421875;0.0087890625;0.96435546875;-0.00762939453125;0.335693359375;-0.58746337890625
0.03779799999995248;-0.0029296875;0.00830078125;0.96484375;-1.3427734375;0.17547607421875;0.48065185546875
0.03990399999997862;0.0009765625;0.009765625;0.96875;-0.5950927734375;-0.25177001953125;-0.7781982421875
0.04200000000003001;-0.001953125;0.00927734375;0.97021484375;-1.45721435546875;-0.030517578125;1.28173828125
0.044089999999982865;0.0048828125;0.00537109375;0.96728515625;-0.4425048828125;-0.1068115234375;-1.93023681640625
0.04620399999998881;0.00048828125;0.01123046875;0.97021484375;0.43487548828125;0.99945068359375;-0.23651123046875
0.048288999999954285;-0.00439453125;0.017578125;0.9677734375;-1.21307373046875;0.57220458984375;0.00762939453125
0.050388999999995576;0.0009765625;0.00390625;0.97119140625;-0.274658203125;1.4190673828125;-1.80816650390625
0.05248899999992318;-0.00244140625;0.0029296875;0.97314453125;-0.11444091796875;1.45721435546875;1.4495849609375
0.05458899999996447;0.00146484375;0.0087890625;0.9716796875;-1.31988525390625;1.861572265625;-0.1220703125
0.05668900000000576;-0.01025390625;0.00927734375;0.96728515625;-0.67901611328125;0.87738037109375;0.35858154296875
0.05902400000002217;0.00537109375;0.00537109375;0.9677734375;-0.3814697265625;0.00762939453125;0.6256103515625
0.06109900000001289;-0.00390625;0.01416015625;0.96630859375;0.3814697265625;2.81524658203125;-0.640869140625
0.06317899999999099;-0.00390625;0.00439453125;0.962890625;-1.0223388671875;0.54168701171875;-0.8087158203125
0.06513199999994868;-0.0048828125;0.0146484375;0.95947265625;0.03814697265625;1.68609619140625;-0.5950927734375
0.06734599999992952;-0.00244140625;0.0068359375;0.96923828125;-1.8157958984375;1.19781494140625;1.13677978515625
0.0695660000000089;-0.0068359375;0.00439453125;0.9697265625;-0.51116943359375;-2.0599365234375;0.35858154296875
0.07140400000002955;0.0048828125;0.0;0.97412109375;-0.701904296875;0.95367431640625;0.6103515625
0.07363399999997;-0.0009765625;0.00927734375;0.9697265625;-0.1678466796875;0.9613037109375;-0.55694580078125
0.07621099999994385;-0.0029296875;0.0078125;0.97265625;0.2899169921875;0.0457763671875;-0.823974609375
0.07771300000001702;0.00146484375;0.01025390625;0.9697265625;-0.5645751953125;-0.244140625;-0.87738037109375
0.0797979999999825;-0.0009765625;0.00830078125;0.9609375;-1.2359619140625;1.42669677734375;0.48065185546875
0.0819339999999329;0.00439453125;0.009765625;0.962890625;-1.38092041015625;1.07574462890625;-0.35858154296875
0.08399999999994634;0.0;0.01025390625;0.96337890625;-1.30462646484375;0.4425048828125;0.030517578125
0.08609000000001288;0.00244140625;0.009765625;0.96875;0.1373291015625;0.1678466796875;-0.4119873046875
0.09059700000000248;0.00146484375;0.013671875;0.97216796875;-0.823974609375;0.1983642578125;1.73187255859375
0.09099700000001576;-0.00537109375;0.01318359375;0.97119140625;0.2593994140625;-0.06103515625;0.41961669921875
0.09238900000002559;0.0009765625;0.0048828125;0.96875;-0.03814697265625;1.89208984375;-0.396728515625
0.0944889999999532;-0.00146484375;0.001953125;0.9658203125;-1.0833740234375;0.1983642578125;-0.80108642578125
0.09658899999999448;0.00146484375;0.00634765625;0.96484375;0.7781982421875;1.64031982421875;-0.091552734375
0.09868899999992209;0.0029296875;0.005859375;0.958984375;-0.69427490234375;1.1444091796875;0.55694580078125
0.10079799999994066;0.00390625;0.00341796875;0.9677734375;-0.52642822265625;2.40325927734375;-0.6866455078125
0.1029039999999668;-0.00146484375;0.0087890625;0.9638671875;-0.69427490234375;1.3580322265625;0.6103515625
0.10500000000001819;0.00244140625;0.00537109375;0.9619140625;-0.244140625;1.41143798828125;-0.1678466796875
0.10708999999997104;-0.0009765625;0.001953125;0.962890625;0.1373291015625;1.53350830078125;0.19073486328125
0.10920399999997699;-0.00048828125;0.0078125;0.96826171875;-0.84686279296875;0.12969970703125;-1.6326904296875
0.11128899999994246;-0.00244140625;0.01171875;0.96826171875;-0.396728515625;0.7781982421875;0.92315673828125
0.11338899999998375;0.0009765625;0.00634765625;0.97802734375;0.16021728515625;0.78582763671875;-0.74005126953125
0.11548900000002504;0.00244140625;0.0087890625;0.970703125;-0.19073486328125;0.20599365234375;0.5950927734375
0.11758899999995265;0.00341796875;0.00439453125;0.9697265625;-0.80108642578125;0.0152587890625;-0.9613037109375
0.11968899999999394;0.00048828125;0.0068359375;0.96435546875;-0.67138671875;0.55694580078125;0.2593994140625
0.12179800000001251;-0.00634765625;0.01318359375;0.96240234375;-0.91552734375;0.1983642578125;0.8392333984375
0.12390399999992496;-0.01025390625;0.00390625;0.97265625;-0.1373291015625;0.67138671875;-2.1820068359375
0.12599999999997635;0.00390625;0.0029296875;0.970703125;-0.18310546875;1.46484375;0.091552734375
0.1280899999999292;-0.005859375;0.00439453125;0.96923828125;0.28228759765625;1.60980224609375;-1.64031982421875
